,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
16,-1.4409829688613998,0.369748876144055,-0.3794779066424102,-0.9003202515712722,0.8197556087588664,-1.157208156669524,1.1317225470587382,-0.20531796925620818,0.7952317493741474,0.7632445449890763
17,-1.3541173796690458,0.6440718455277356,-0.3501712202566736,-1.1875931068765182,0.6422363531663852,-0.975194037849319,0.09141274892713218,-0.10388949165757143,0.866448606925893,0.9730685891188449
18,-1.2735981348925718,0.6915052119917721,-0.3875228793757497,-1.3469770498531848,0.5644470164460843,-0.757245801150447,0.518766399134121,-0.0609470452976288,0.7368339261817166,0.9898837564184422
19,-1.2014084671619398,0.7397291345635418,-0.36683580663287685,-1.5674422643897699,0.7698906493227763,-0.43149521081557374,0.5312438779722787,0.10291922240718195,0.5559431080002813,0.8429338161045635
20,-1.1548025003578228,0.47963617511907297,-0.34001923085507857,-1.4910906749398694,0.93743691302804,-0.3772034457597615,0.18499384021333293,0.23885972744847184,0.21695086605397312,0.6652779181131565
21,-1.185145959596248,0.4061144570998151,-0.4084014990884639,-1.4834555159948808,0.6222903693919474,-0.3026010923377463,-0.5059465504497901,0.23464451798982727,-0.01664042671575039,0.4861598316609163
22,-1.1460762767859882,0.6535585188205411,-0.4007396202948073,-1.2553551425133047,0.22436799309194938,-0.19401756222612185,0.3378429559807984,0.2947112527755136,-0.3527839943599914,0.3501763048032956
23,-1.063772122642548,0.4930756289505491,-0.43196177637895805,-0.9995773178561408,-0.45678735280504423,-0.0643422672726714,0.4719758534910184,0.32975018140049717,-0.945308249190514,0.473731229743823
24,-1.0540542827557322,0.5586917858924679,-0.32488702023760685,-1.1102871225584947,-1.219721232177225,-0.010050502216859167,0.4485805806694671,0.28838843858754637,-1.2629354338712977,0.7296142103898816
25,-0.33493413113135984,0.06696588688195118,0.5552713061836975,-0.9480399949774594,-1.348372827522337,0.2754694996234195,1.190990571540003,0.48465912900568797,-1.4837076922817107,0.948211385284656
26,-0.2609595540337619,0.62509849894212,0.4612217439915625,-0.8258774518576201,-1.4540865415268487,0.7465189144242075,0.30976862859493687,0.725716419921929,-1.0193737810443269,1.0052367352572062
27,-0.08326191038912925,-0.0010219383831695942,0.5836202577202271,-0.49470243261868113,-0.7968663761591792,0.8101847971874978,0.8993295036980072,0.7884176606192681,-0.4268495262138042,0.935051689137144
28,-0.09654956900987748,0.7199652318701931,0.644532194129797,-0.3133674076751693,-0.31816276557271195,1.1703071524497917,-1.2920277172538825,1.0597717695195175,0.15428003140843735,0.7011015354036054
29,-0.048357016101790905,0.43773670140917353,0.6726895986964851,0.08079767285993641,0.3011600306235265,1.404660095136751,-0.806965727420402,1.2555155587553286,0.2197995403560444,0.021914995345924615
30,-0.22446807364245341,0.007674178801904934,0.6177156183519991,0.32894033857210925,0.7978150266069869,1.3878648009108523,-0.5527370960928882,1.2718494954075763,0.8308401781500202,-0.06362302961290187
31,0.46668849789944894,0.5729217958316796,1.2136182415286425,0.6085780349323667,0.9553882984250304,1.4534836248632006,-0.8116447819847122,1.364057202315428,1.0430664136542234,-0.03803473154829434
32,0.23941003850575582,-1.0216298734676987,0.7868515927219689,0.925437131149449,0.9334477162731508,1.2913895061713876,-0.2829116162176752,1.2718494954075763,1.1627107343411562,0.1315791299085212
33,0.885348906084515,-0.4745650469158041,1.2339222203318325,1.1497199251585282,0.8506718836092426,1.2456906823474305,0.4657371140719396,1.2449775351087167,1.1968948259659915,0.3282434778907775
34,1.3412940877128743,-0.6832718593575681,1.5967121812114735,1.3100582630033177,0.8656313714400703,1.2902177414579528,0.30976862859493687,1.2771185072308822,1.0217013563886987,0.31508378174326546
35,1.4513634986757886,-4.560159011684858,1.7049362191718733,1.4322208061231572,0.707060800433303,1.369897741971519,0.7059285817065225,1.3018828628004193,0.7895344007700089,0.3479830221120456
36,1.538824057657131,-1.2856756134508383,1.8146926328910047,1.37400271916761,0.7678960509453316,1.3269330358122429,0.893090764278924,1.2304877525946258,0.8265671666969153,0.544647370094302
37,1.3553750393856074,0.7239180124088638,1.8298248435084765,1.3377357141789057,0.8377069941558596,1.4472342130582152,0.652899296644341,1.3261203171876261,1.0202770192376651,0.7625134507586597
38,1.176685779425994,-0.33226494752369445,1.804732190459251,1.1745341917297474,0.6721553288280376,0.6875400905146559,1.0459398800463895,0.7581208426352595,0.9433628130817812,0.6630846354219045
39,0.5085347063916559,-1.787678741861896,1.7489920222353992,0.9588409515337795,0.5714281107671363,0.31491891164239116,0.7714353456068617,0.43750147318710114,0.9219977558162566,0.5351431450988752
40,1.0826805527657752,-1.991642217657254,0.5556544001233802,0.7326493677884518,0.39091695760848943,0.021977733283692204,-0.36401522866571373,-0.07332922308239744,0.7681693435044844,0.1111084914568364
