frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
33,26.54,174.29,9.14,166.49,178.9,70.56,172.26,59.93,170.43,136.98,
34,39.16,174.31,24.23,166.54,178.31,44.76,167.3,27.07,169.78,146.47,
35,13.42,175.01,6.89,166.63,176.89,44.87,166.27,27.01,168.66,152.88,
36,179.49,173.32,4.12,166.78,177.41,44.35,173.51,29.3,169.04,158.94,
37,162.31,177.06,153.33,169.83,179.84,33.76,176.19,21.07,169.52,161.95,
38,156.28,178.64,137.77,172.23,178.74,26.86,179.55,11.16,170.86,167,
39,146.16,128.91,115.58,173.5,179.97,35.52,165.91,17.35,170.67,168.96,
40,149.52,177.9,117.69,175.76,178.87,27.24,169.2,13.25,173.47,167.26,
41,150.35,176.92,98.83,175.69,178.3,38.26,175.76,19.31,175.68,164.73,
42,170.18,169.45,58.84,177.97,178.48,24.57,159.86,9.55,176.11,161.51,
43,167.89,174.43,39.79,178.98,176.27,23.98,172.2,0.29,176.36,157.54,
44,169.9,178.94,28.06,176.16,169.68,26.13,163.51,8.79,176.78,154.55,
45,171.03,166.42,18.58,171.1,161.05,29.97,159.05,12.84,179.01,149.57,
46,166.58,169.37,12.59,169.45,155.64,48.65,151.53,16.79,178.02,145.23,
47,163.97,175.94,10.85,165.82,151.64,70.52,169.12,21.85,175.55,141.69,
48,167.8,179.36,8.79,165.69,154.2,88.76,157.29,21.83,175.52,144.78,
49,169.58,178.3,6.76,167.59,160.76,95.95,164.7,23.93,175.69,147.18,
50,175.66,178.83,3.91,168.6,165.89,89.73,149.43,25.75,176.33,154.01,
51,177.61,178.67,4.65,170.34,173.26,80.89,139.27,25.3,177.51,160.78,
52,177.32,179.47,3.43,171.19,177.35,84.41,161.14,31.54,179.63,169.53,
53,171.89,177.57,1.89,171.82,175.43,92.07,172.45,33.87,179.42,171.61,
54,171.29,178.47,2.38,171.44,171.09,97.74,148.38,34.72,179.58,169.01,
55,168.21,178.82,1.59,171.93,169.33,97.54,152.94,36.24,178.73,167.1,
56,167.05,176.79,2.56,171.53,167.01,97.34,162.6,34.1,175.99,164.24,
57,167.85,177.49,4.49,170.2,164.37,96.18,173.6,32.02,174.36,162.42,
58,168.35,177.41,5.15,170.94,163.34,106.14,176.33,29.18,174.45,161.3,
59,169.18,174.6,5.95,171.25,163.68,109.29,165.61,25.08,174.81,160.48,
60,169.61,173.17,7.5,169.98,162.75,111.6,156.95,23.29,175.46,160.17,
61,169.08,171.99,8.36,169.51,162.51,115.97,157.1,22.24,174.86,160.59,
62,169.2,174.14,9.17,168.87,161.12,117.76,158.76,22.28,175.52,162.34,
63,169.07,174.87,9.28,169.36,161.06,117.31,160.52,22.75,177.76,167.01,
64,169.35,175.55,9.29,171.12,163.61,117.18,157.15,23.73,178.83,169.98,
65,168.46,177.48,8.99,172.53,166.82,117.06,155.64,24.28,179.38,172.15,
66,168.31,177.54,8.66,173.42,168.81,120.85,156.65,22.73,177.86,174.43,
67,169.78,175.47,8.56,174.03,169.42,124.54,160.55,22.97,177.63,175.17,
68,171.67,173.51,8.64,173.53,168.88,127.47,158.37,22.25,178.22,174.27,
69,172.4,173.87,8.26,174.1,170.1,127.65,158.93,20.19,177.33,173.97,
70,172.84,173.85,8.15,174.7,171.11,127.2,153.81,21.11,176.27,174.01,
71,173.74,174.03,8.18,175.52,170.69,129,158.63,20.23,175.52,174.14,
72,174.56,173.98,8.44,176.14,169.31,130.08,160.87,21.38,175.17,174.26,
73,175.01,173.79,8.83,176.11,168.49,138.31,163.26,21.32,174.05,175.07,
74,174.62,174.17,8.97,175.98,166.91,137.66,161.61,19.34,173.3,175.94,
75,174.56,176.2,9.14,175.57,167.71,114.88,165.66,18.19,173.17,176.25,
76,173.83,177.93,9.61,175.2,169.62,80.55,144.44,17.34,172.93,177.06,
77,172.77,177.97,9.88,174.83,171.82,70.27,140.88,17.53,173.26,177.96,
78,171.7,177.8,9.91,175.15,174.72,38.73,177.79,18.59,172.33,179.51,
