frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
56,127.68,159.28,17.24,168.29,177.18,29.24,175.76,25,163.89,173.89,
57,132.25,158.83,10.08,165.15,174.53,31.65,176.12,17.5,162.26,172.63,
58,130.17,163.3,6.71,163.8,172.82,34.47,177.29,13.41,161.14,171.45,
59,122.82,160.9,4.61,162.99,172.06,42.2,177.61,11.27,157.79,168.14,
60,113.12,155.52,3.72,162.65,173.54,52.32,167.72,8.71,155.03,164.85,
61,105.01,162.12,2.01,162.67,175.8,82.01,144.21,8.03,153.86,163.12,
62,99.8,155.05,2.37,160.97,177.8,97.19,164,8.73,154.35,160.19,
63,98.46,162.66,4.96,160.42,179.44,48.64,174.66,8.4,157.86,161.08,
64,99.84,160.4,8.06,160.97,175.76,27.53,176.31,5.38,165.18,166.49,
65,103.45,152.67,10.04,161.9,175.18,23.67,154.55,3.69,171.02,170.11,
66,108.47,157.61,10.54,164.95,175.11,40.01,63.09,4.97,171.93,170.74,
67,119.5,160.23,10.88,165.93,178.36,72.8,162.83,7.63,174.4,171.8,
68,129.91,163.73,11.39,169.4,179.37,48.11,151.65,11.22,172.66,167.92,
69,137.82,163.9,12.01,173.53,177,62.67,153.96,10.77,172.12,166.57,
70,143.61,162.76,11.91,176.42,178.82,57.89,169.11,7.1,169.88,164.65,
71,146.86,167.63,13.83,176.72,178.42,46.42,175.07,10.02,166.84,162.22,
72,146.92,169.41,15.35,177,175.25,39.16,174.37,12.65,162.96,160.95,
73,148.61,169.5,14.38,177.58,173.05,32.06,179.25,9.45,158.27,162.63,
74,150.33,169.8,14.96,174.96,173.68,23.21,176.25,11.86,157.09,166.99,
