frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
36,167.49,173.1,46.74,146.23,162.17,150.42,170.52,38.6,177.62,155.74,
37,177.2,167.72,29.21,148.27,165.14,148.8,173.09,33.48,177.52,159.59,
38,177.96,172.21,16.74,155.85,169.2,151.24,173.55,27.34,173.35,162.63,
39,177.06,169.42,10.22,161.3,176.76,148.29,168.34,20.89,173.45,162.91,
40,175.35,172,5.63,163.27,178.01,144.15,167.34,15.14,175.3,163.66,
41,168.61,173.2,0.76,165.26,175.14,122.08,162.46,10.84,174.96,168.89,
42,179.23,177.43,1.01,165.85,175.15,95.74,155.52,9.8,177.99,169.68,
43,172.27,178.85,1.92,166.15,178.87,75.88,156.08,7.62,178.23,169.09,
44,176.62,175.4,3.34,167.36,178.85,63.99,166.9,6.51,176.95,170.85,
45,175.66,174.69,1.89,168.56,174.69,64.61,163.36,6.83,177.3,173.79,
46,134.6,138.33,1.24,168.59,170.47,68.98,153.94,7.89,177.44,177.17,
47,84.92,112.88,0.31,169.4,167.9,73.71,162.59,12.58,178.57,176.87,
48,151.65,166.16,0.44,168.82,163.87,82.38,175.96,15.9,179.35,176.71,
49,173.74,175.93,6.27,166.98,158.15,90.92,166.62,18.36,178.07,173.21,
50,160.85,170.65,0.15,165.7,152.42,97.46,158.57,18.83,174.94,168.66,
51,149.68,168.02,0.67,167.36,152.66,114.66,155.67,20.87,172,165.38,
52,165.52,175.71,2.39,167.24,151.78,130.23,168.74,21.32,167.91,161.65,
53,168.28,174.37,3.28,168.55,151.55,137.54,170.34,23.93,167,160.97,
54,168.29,172.55,2.15,171.2,155.27,139.84,170.87,28.57,169.16,162.27,
55,169.59,176.82,1.57,173.46,157.6,138.37,162.07,32.04,165.91,157.92,
56,168.64,176.19,1.32,172.43,159.64,134.06,159.76,34.27,161.73,156.67,
57,166.23,178.29,1.48,170.42,160.52,130.92,163.25,36.96,159.38,156.11,
58,164.82,176.91,0.4,171.21,164.02,128.22,164.08,38.82,160.5,159.7,
59,163.93,176.12,1.04,170.59,165.29,127.79,164.35,38.88,161.78,163.02,
60,167.55,172.95,2.82,171.93,167.6,126.9,166.42,39.25,164.7,168.74,
61,167.4,172.73,4.33,170.82,168.51,127.46,169.38,38.58,165.14,175.12,
62,165.82,172.96,4.34,170.22,170.07,127.42,168.85,37.3,165.04,176.97,
63,165.43,172.49,5.38,168.53,168.17,129.98,167.41,32.41,164.32,174.05,
64,163.95,172.29,4.71,165.28,164.52,128.31,168.19,30.69,163.78,171.24,
65,165.48,172.41,6.07,163.51,161.86,128.49,164.55,28.58,165.87,168.65,
66,165.31,172.28,6.24,162.87,161.52,128.26,168.63,26.05,167.2,166.67,
