frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
38,88.47,152.12,92.17,179.87,176.98,46.26,159.0,37.37,172.47,170.06
39,177.31,168.18,166.91,176.19,177.15,49.66,161.55,42.42,171.31,167.08
40,178.02,115.49,170.73,173.58,176.09,36.01,174.11,31.36,168.18,163.7
41,165.61,176.61,170.16,171.34,174.5,27.62,173.52,23.6,166.47,161.39
42,150.0,176.95,166.99,170.19,173.49,26.9,165.81,21.99,167.67,164.24
43,123.5,129.16,20.38,172.61,173.98,23.66,172.79,16.17,171.26,165.97
44,76.26,76.55,36.11,171.67,176.49,24.4,172.05,16.56,173.6,169.24
45,102.45,141.28,4.84,168.52,176.83,12.9,175.61,16.53,172.94,168.93
46,126.88,167.28,6.44,165.53,175.62,26.5,161.57,14.21,169.05,164.6
47,140.64,160.21,3.08,164.18,174.08,34.44,167.18,11.28,166.38,162.02
48,148.49,169.54,1.15,161.62,172.47,38.17,127.83,10.78,162.88,158.48
49,155.06,171.47,4.64,159.45,171.41,54.13,146.32,10.01,160.15,154.39
50,159.6,170.7,8.58,157.04,170.1,39.18,135.93,9.09,157.76,153.92
51,157.31,172.86,8.61,154.54,167.52,62.82,138.25,9.1,157.75,156.46
52,154.43,172.05,9.64,154.25,166.86,18.51,140.16,8.7,158.99,159.24
53,154.49,168.03,8.31,155.78,168.44,1.97,144.86,8.34,158.19,162.13
54,147.83,164.35,7.07,156.81,169.1,10.74,0.92,11.3,160.26,165.66
55,147.78,161.84,3.51,159.82,170.23,17.85,56.93,10.58,163.18,167.49
56,146.98,161.39,1.17,159.89,166.77,26.09,179.93,11.34,163.02,164.43
57,147.34,161.7,1.9,162.79,165.37,30.63,172.77,11.4,164.97,163.57
58,144.38,163.85,6.14,165.16,164.49,27.33,166.41,10.35,164.58,155.58
59,141.75,163.15,11.24,168.41,163.09,154.02,71.63,7.57,165.39,148.97
60,142.96,167.27,13.04,170.92,164.33,171.12,165.78,4.24,164.08,143.5
61,144.61,173.97,15.72,175.19,169.12,146.07,173.28,0.35,164.23,149.31
62,145.46,172.4,16.55,176.47,170.95,143.53,179.22,1.06,163.57,154.66
63,145.88,171.8,16.55,176.44,171.54,138.44,176.23,3.78,163.76,160.51
64,147.39,172.86,17.13,177.88,171.37,131.56,176.08,2.64,164.53,167.61
65,145.5,172.38,19.49,179.49,172.81,134.77,177.66,3.73,166.26,173.21
66,141.78,172.76,21.02,179.71,172.52,132.38,179.45,3.9,166.95,178.48
67,137.89,171.35,21.81,179.64,170.24,128.15,178.87,4.17,166.19,178.66
68,135.71,173.34,21.8,179.43,164.09,124.97,177.73,5.28,165.21,175.59
69,137.61,176.35,21.65,179.85,157.74,125.09,179.75,5.12,164.54,170.99
70,137.23,175.58,22.11,179.95,149.76,124.69,177.63,5.36,163.82,165.6
71,143.46,176.93,21.17,178.53,144.68,126.97,178.49,3.54,164.37,163.14
72,143.93,176.67,22.31,179.43,142.95,130.3,172.42,4.8,164.19,161.98
73,144.56,174.14,22.43,177.57,141.37,132.63,167.57,3.45,163.89,161.14
74,144.21,173.45,24.36,176.09,144.72,132.62,167.66,4.7,165.1,162.39
75,143.75,173.07,25.4,174.06,150.99,136.0,162.91,2.4,165.18,164.06
76,144.33,172.24,26.04,173.42,157.59,132.26,168.98,3.67,165.99,165.1
77,144.54,172.89,26.34,172.66,161.98,129.24,174.83,4.36,166.04,164.99
78,144.29,176.08,27.51,171.81,166.05,133.53,174.6,4.72,165.33,163.14
79,146.45,175.05,26.33,171.65,169.46,137.28,170.15,4.98,165.65,163.66
