frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
49,140.68,146.97,49.99,175.01,173.77,67.83,179.57,51.08,159.5,158.23
50,146.76,158.84,35.2,175.41,173.97,71.37,177.59,45.42,156.08,152.3
51,149.97,176.76,30.18,175.12,173.99,84.96,153.24,37.92,153.92,148.79
52,145.94,166.86,23.88,176.73,175.41,79.27,164.77,30.0,153.18,154.05
53,142.24,175.82,20.2,178.4,176.02,91.09,164.3,25.85,153.49,160.04
54,138.92,176.84,17.71,178.85,174.49,89.49,155.81,22.49,153.06,166.44
55,134.04,176.27,17.13,179.71,173.48,91.55,154.52,22.68,153.09,169.89
56,125.79,176.8,15.66,178.45,172.89,96.72,152.54,22.64,153.67,170.35
57,115.8,175.83,10.93,177.62,172.06,101.34,161.7,19.41,155.09,169.73
58,100.7,176.24,6.13,176.52,170.04,103.32,171.35,15.2,155.14,165.8
59,101.69,179.44,1.27,177.12,165.63,102.06,179.02,9.03,155.32,160.47
60,98.45,175.79,1.36,179.89,158.1,97.85,163.62,5.92,156.89,159.76
61,105.42,179.15,3.9,175.94,149.75,103.23,179.42,2.15,158.45,159.89
62,103.22,178.42,5.02,171.77,141.73,102.55,170.03,4.19,161.12,162.73
63,101.48,173.34,6.2,166.01,135.25,102.36,174.4,1.96,163.05,165.58
64,96.17,179.15,7.13,165.3,139.88,91.62,166.99,4.01,165.17,166.59
65,92.86,175.01,10.01,163.41,147.21,89.76,167.48,2.81,165.76,163.64
66,97.29,179.89,10.94,161.85,150.09,91.07,168.45,1.62,163.75,162.43
67,102.84,176.12,10.71,159.11,149.57,93.97,162.02,0.85,165.66,164.31
68,105.03,174.87,10.87,159.32,160.31,93.9,149.79,0.59,169.92,167.61
69,105.57,165.14,11.61,159.96,168.83,91.17,157.01,3.84,172.43,169.34
70,103.91,169.56,12.69,158.73,169.4,93.77,158.57,4.58,172.97,167.13
71,102.7,175.18,13.36,158.13,167.69,108.61,169.06,4.71,172.75,163.3
72,101.07,179.14,12.19,157.12,162.92,103.07,166.95,2.01,174.32,158.8
73,97.85,176.85,12.59,157.2,159.9,97.66,162.69,0.65,173.27,149.08
74,95.12,172.43,13.09,158.37,158.22,99.8,164.7,2.25,168.51,136.73
75,94.27,170.62,12.42,158.97,155.9,97.61,163.12,1.73,164.33,130.82
76,91.24,168.15,12.07,158.78,153.38,89.51,146.72,0.89,163.39,135.14
77,88.0,163.62,11.3,160.21,154.3,82.25,137.07,0.51,160.7,136.61
78,83.16,156.43,9.38,160.72,155.44,86.81,140.54,2.87,156.56,132.15
79,74.4,139.15,9.83,163.32,158.36,106.97,161.7,1.6,157.5,144.98
