frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
53,160.93,175.72,13.12,119.39,120.76,106.06,148.95,9.15,163.45,171.61
54,156.45,177.26,5.31,120.01,125.61,97.78,161.2,5.52,168.14,171.61
55,158.46,172.37,1.32,118.7,128.67,94.43,154.99,5.66,169.69,172.06
56,162.6,173.47,4.42,119.73,130.16,91.09,152.66,3.83,165.21,178.42
57,160.28,176.55,5.8,121.73,130.21,88.18,149.41,0.48,168.28,173.99
58,154.06,173.76,1.89,126.61,131.72,98.63,163.88,0.1,169.05,169.86
59,157.7,173.19,3.04,134.42,137.99,103.45,171.8,1.16,172.85,160.43
60,160.07,175.41,2.27,139.88,141.62,107.97,172.23,0.57,177.83,152.14
61,155.42,172.28,0.8,164.68,130.95,115.06,176.13,2.73,163.95,141.92
62,153.09,173.73,2.68,152.96,144.27,127.01,174.07,2.86,168.25,130.5
63,155.58,174.77,1.6,152.95,147.1,132.09,174.82,3.95,153.69,114.2
64,158.15,168.69,3.2,153.73,143.87,135.14,174.4,5.22,151.13,124.6
65,159.61,179.41,7.64,155.7,143.42,138.23,178.54,6.3,150.83,131.59
66,156.1,179.61,8.95,158.02,148.89,139.45,177.39,10.63,148.31,129.52
