frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
59,130.57,177.57,3.41,174.32,177.32,17.23,12.24,27.01,173.28,175.19
60,133.46,170.59,3.25,176.92,177.05,31.96,37.7,23.63,173.61,173.12
61,131.34,163.18,5.05,178.49,177.75,137.12,162.25,18.01,173.9,170.57
62,127.03,165.52,5.85,178.43,176.26,118.7,168.75,14.28,170.46,167.75
63,125.92,166.83,6.71,176.56,176.03,118.94,177.59,11.42,165.22,163.54
64,123.94,166.0,8.57,176.48,173.02,111.86,169.41,10.45,160.65,164.82
65,116.28,155.49,8.33,178.12,174.05,107.71,172.67,5.01,159.97,167.8
66,115.88,155.48,7.06,179.63,173.52,104.35,170.27,2.7,158.47,172.91
67,122.07,171.35,6.72,177.88,173.52,103.11,165.65,0.73,156.46,174.12
68,124.89,175.56,7.36,176.38,171.82,108.06,162.83,0.24,156.71,173.87
69,118.82,165.82,6.98,175.07,167.85,116.98,166.35,1.47,157.91,171.82
70,115.39,164.48,7.87,177.07,159.44,125.2,157.94,2.79,160.36,171.36
71,119.76,167.53,8.61,177.32,150.43,141.22,176.92,6.15,161.14,167.45
72,125.9,169.29,8.73,179.53,139.02,147.16,175.82,8.67,162.88,164.62
73,122.72,163.06,8.74,173.94,129.78,139.19,172.05,11.44,165.07,163.37
74,121.18,165.1,8.06,168.02,124.08,128.7,166.82,6.49,163.56,163.3
75,119.61,163.76,8.37,161.78,124.98,143.92,173.09,6.78,163.93,162.38
76,119.27,162.6,9.68,161.62,132.5,148.16,177.96,5.04,166.96,164.1
77,116.76,161.69,11.78,159.82,148.5,32.69,171.98,2.64,162.12,157.54
78,113.73,158.88,13.11,160.52,152.38,81.81,148.31,0.35,164.45,159.67
79,111.35,159.26,13.28,160.41,164.85,91.37,158.54,1.2,169.03,166.61
