frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
35,178.58,178.73,8.21,160.47,161.52,174.19,171.33,172.38,168.56,151.78,
36,177.16,177.04,7.27,157.44,153.07,173.92,172.76,171.36,173.32,131.6,
37,177.54,148.34,4.64,156.84,150.73,175.23,172.62,168.94,176.59,120.44,
38,171.14,177.41,9.69,160.23,153.13,178.68,172.05,167.59,176.31,119.95,
39,176.14,170.79,7.73,166.42,159.08,173.85,173.28,162.81,174.15,140.49,
40,176.85,168.92,5.52,173.01,166.86,166.99,168.41,158.06,173.1,165.39,
41,164.82,175.09,5.98,177.02,172.81,156.27,168.49,152.83,171.37,175.36,
42,4.88,178.84,25.82,178.43,175.55,128.31,162.71,135.66,172.63,176.5,
43,44.1,57.64,82.07,177.27,175.67,103.52,171.38,118.22,171.41,175.08,
44,110.33,108.81,126.89,179.91,177.22,82.8,173.42,101.6,168.65,175.53,
45,168.06,166.18,148.85,179.37,178.51,70.19,175.98,89.05,166.32,176.12,
46,169.77,169.54,152.77,177.11,179.95,54.44,176.34,71.32,165.53,176.75,
47,170.98,179.11,155,176.31,178.67,54.73,179.52,69.92,165.28,176.79,
48,173.85,172.19,171.03,178.02,178.75,70.7,176.79,83.98,165.7,178.17,
49,176.92,169.62,175.4,178.14,178.69,65.47,175.28,76.9,165.87,178.88,
50,118.9,166.56,130.66,177.8,179.12,68.08,171.6,78.97,166.16,177.92,
51,147.58,170.91,38.85,176.77,178.25,63.82,175.2,73.57,162.2,170.52,
52,127.3,153.23,25.89,176.5,177.4,62.15,178.41,65.95,157.62,161.27,
53,131.33,158.06,19.58,177.68,177.74,48.04,179.69,48.34,154.52,155.57,
54,133.95,169.76,16,179.8,178.5,48.86,176.19,44.05,153.56,155.86,
55,129.62,173.14,13.06,177.93,178.13,50.7,175.46,43.58,153.28,160.17,
56,129.55,175.32,10.95,177.78,176.29,62.11,169.86,39.05,153.23,165.54,
57,127.75,162.46,8.45,177.69,174.57,67.85,172.04,33.39,152.62,168.43,
58,132.07,167.19,6.21,176.06,174.16,94.36,156.02,32.09,153.45,170.74,
59,127.29,166.56,5.32,174.93,172.7,130.13,158.04,27.92,154.23,169.83,
60,130.38,178.38,3.19,175.84,169.87,133.57,161.9,24.73,153.77,166.4,
61,130.84,175.54,1.42,175.19,168.03,131.19,175.55,17.46,155.69,163.81,
62,131.16,174.9,5.64,176.69,162.02,127.3,166.48,9.4,157.77,161.73,
63,131.13,172.1,7.96,179.48,152.35,117.78,168.33,2.19,160.51,162,
64,133.99,169.83,8.41,175.59,144.97,113.69,178.88,1.74,162.11,162.31,
65,137.51,165.3,7.28,170.39,137.87,118.85,177.07,4.02,163.27,163.66,
66,135.75,167.77,9.18,166.27,135.18,117.18,179.41,3.67,165.5,164.9,
67,134.62,165.38,9.63,165.86,140.07,119.95,177.31,5.8,168.77,165.77,
68,132.76,164.06,10.39,163.23,151.57,118.41,177.96,4.41,166.53,160.33,
69,135.34,162.56,11.04,162.29,149.49,118.05,178.21,5.75,169.85,168.12,
70,133.19,167.82,13.05,160.62,159.02,114.82,172.29,3.34,172.26,171.89,
71,132.22,171.32,14.21,159.67,165.64,111.04,169.39,1.47,175.39,173.46,
72,134.04,172.81,13.23,158.67,169.99,111.11,174.51,1.54,177.64,173.1,
73,133.24,173.29,14.38,158.69,172.06,115.65,147.12,5.04,178.71,171.97,
74,131.59,174.03,16.39,159.7,172.87,121.74,138.19,3.89,178.44,169.82,
75,128.02,178.65,15.54,158.08,167.59,106.91,161.93,2.1,178.67,164.78,
76,127.78,174.92,14.08,155.53,161.85,109.92,150.32,5.03,178.35,157.47,
77,125.39,177.37,13.53,154.33,157.21,110.25,169.76,2.95,174.93,144.76,
78,123.72,178.8,12.66,153.73,154.95,120.49,140.01,1.14,171.21,131.47,
79,121.13,174.8,12.64,152.36,153.44,95.72,176.69,4.78,163.74,120.66,
