frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
28,12.7,1.35,7.48,165.73,160.56,55.04,176.96,46.07,172.06,163.7,
29,44.41,178.98,30.54,171.04,163.98,56.09,175.68,53.8,171.59,164.53,
30,115.65,175.91,102.09,169.58,158,64.87,177.47,62.55,172.25,164.33,
31,134.41,170.27,122.35,169.85,157.74,73.31,179.13,74.33,172.01,162.78,
32,137.78,167.47,127.51,171.52,153.95,75.19,176.47,78.12,171.91,161.53,
33,147.29,163.95,130.48,171.71,142.02,82.09,164.71,69.68,172.39,162.9,
34,133.81,166.33,124.47,173.77,134.11,97.73,179.85,102.82,171.11,161.23,
35,132.19,173.57,127.84,177.25,131.18,92.21,179.31,96.99,169,159.24,
36,137.3,166.16,128.92,173.54,135.01,96.66,178.57,100.57,167.5,158.4,
37,156.02,178.11,140.8,171.69,135.55,108.36,177.45,109.26,167.65,160.35,
38,152.98,163.75,143.94,170.3,141.35,113.93,177.49,114.19,168.06,162.42,
39,138.52,179.03,133.01,166.19,147.83,124.15,174.56,123.65,165.19,163.08,
40,136.33,167.52,132.74,168.41,155.27,127.04,170.68,128.14,161.97,163.07,
41,135.66,174.94,131.35,169.97,156.01,125.83,173.11,129.2,158.56,161,
42,127.65,170.84,134.99,170.98,155.25,134.85,173.68,141.07,152.87,150.91,
43,149.08,110.49,156.09,171.8,155.53,137.68,171.7,144.27,149.57,138.34,
44,133.46,169.65,143.73,173.42,154.72,143.13,171.76,147.98,149.99,135.4,
45,127.82,170.45,130.17,176.59,166.08,140.38,171.49,143.97,176.3,150.33,
46,144.94,162.61,166.78,175.11,156.42,139.42,166.36,145.42,167.41,135.38,
47,177.84,167.06,6.95,171.66,161.8,133.33,168.13,139.9,175.78,133.72,
48,178.79,170.03,12.32,169.29,164.37,120.31,166.12,125.07,175.48,142.93,
49,73.62,163.82,74.57,169.24,163.99,107.85,167.57,112.27,168.64,152.72,
50,116.77,168.99,120.26,168.47,164.63,107.9,167.58,115.96,168.87,155.64,
51,135.51,170.12,138.65,167.52,168.28,101.84,177.3,111.06,168.28,161.79,
52,152.3,159.53,151.45,167.92,160.49,108.78,176.51,114.74,169.31,159.46,
53,165.88,105.56,159.16,168.07,165.69,102.42,177.65,108.06,166.15,158.99,
54,157.24,176.44,160.56,169.71,167.48,97.85,178.17,107.97,162.34,165.83,
55,179.09,81.81,149.71,170.96,139.09,96.21,178.82,105.07,165.15,164.94,
56,118.4,176.46,140.54,160.84,131.5,86.81,165.45,93.2,166.58,162.15,
57,139.23,168.54,12.47,153.95,128.27,77.97,169.98,83.99,166.35,160.6,
58,168.3,149.48,61.97,149.64,131.87,76.64,171.75,80.85,166.83,159.37,
59,148.21,159.52,55.31,141.52,130.82,65.38,174.43,71.49,171.72,156.55,
60,153.86,159,44.96,134.99,131.88,54.16,173.19,56.48,170.58,155.47,
61,158.34,165.07,34.44,127.48,131.45,52.07,161.66,51.67,170.37,156.52,
62,169.03,164.92,24.81,125.98,133.03,30.72,172.93,22.59,169.34,157.23,
63,173.34,169.47,19.4,129.87,135.82,34.32,165.1,13.51,170.95,156.15,
64,179.43,170.87,13.85,132.24,137.45,29.52,165.38,7.51,171.48,157.17,
65,177,172.37,8.92,140.22,141.11,32.18,160.15,0.74,165.54,162.05,
66,175.61,176.9,7.54,143.49,142.64,31.11,171.18,6.19,164.37,159.97,
67,173.11,176.58,7.7,148.04,145.29,28.03,173.91,7.45,166,157.95,
68,171.42,177.17,6.84,155.09,150.08,28.92,177.12,2.12,166.78,154.97,
69,171.67,177.8,7.32,158.76,153.37,32.56,174.95,0.9,171.03,147.52,
70,169.51,178.3,7.42,161.95,157.07,37.21,173.38,0.6,177.09,140.38,
71,169.44,179.02,7.54,167.46,163.16,43.37,173.89,2.9,179.62,139.51,
72,168.28,179.11,7.64,170.94,167.7,47.71,176.04,5.19,176.84,140.27,
73,165.64,176.16,7.34,174.27,170.43,62.49,175.33,8.65,174.1,145.52,
74,167.24,178.6,8.68,174.05,166.82,72.63,163.06,9.37,173.99,158.58,
75,165.8,178.35,9.67,173.42,168.27,86.31,164.02,12.31,172.29,158.91,
76,167.87,179.4,11.05,176.36,170.91,90.18,168.75,14.31,171.18,168.24,
77,171.09,176.4,13.17,179.09,172.92,95.59,159.14,16.31,169.47,172.97,
78,169.79,175.27,13.61,179.3,171.55,95.94,151.17,17.13,166.98,174.75,
79,165.74,177.58,12.35,180,167.35,104.76,152.42,17.79,168.15,174.97,
80,162.2,179.84,10.81,179.34,162.46,105.48,153.24,18.82,167.71,173.01,
81,161.45,179.41,10.82,178.12,158.97,105.64,155.04,17.98,166.52,166.23,
82,159.24,178.04,9.83,179.44,151.63,106.26,161.02,17.81,168.75,166.76,
83,161.68,173.06,9.65,176.78,145.02,104.6,158.96,15.98,167.82,163.64,
84,162.2,171.89,8.64,174.17,147.15,103.64,158.67,15.16,170.35,163.75,
