frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
41,178.68,176.2,66.69,144.13,150.72,159.62,132.06,56.55,179.88,43.19
42,179.17,176.1,58.2,145.02,150.97,162.15,132.06,48.98,179.63,43.13
43,177.56,175.74,48.0,146.24,151.86,161.88,132.36,42.12,179.72,46.04
44,177.37,167.01,38.38,147.36,153.09,164.8,141.5,37.94,178.75,54.86
45,176.23,160.97,27.94,149.65,154.58,165.15,144.12,33.01,176.67,66.93
46,175.39,171.17,20.43,151.83,156.25,163.4,153.22,28.21,173.95,75.29
47,172.85,177.24,12.77,153.43,158.08,161.49,158.21,24.39,171.71,85.39
48,176.41,179.6,2.74,155.06,159.72,163.97,156.7,22.91,170.36,85.65
49,170.59,172.17,6.73,156.41,160.6,168.4,157.56,22.55,169.16,102.53
50,172.02,176.78,7.5,159.24,164.1,171.45,158.36,22.28,168.36,124.21
51,172.94,178.69,6.48,160.85,166.76,176.44,161.2,21.9,167.63,136.73
52,174.46,177.02,5.29,162.99,170.81,179.06,166.03,20.82,166.85,149.95
53,168.81,178.47,6.9,164.97,175.32,175.14,173.31,20.22,166.04,158.33
54,15.14,160.79,1.97,165.35,177.6,172.38,174.0,18.56,165.39,164.87
55,30.62,66.99,0.2,164.46,178.1,170.07,176.57,16.13,167.94,167.38
56,171.36,159.14,3.46,163.18,174.79,168.14,174.44,13.75,169.71,169.24
57,170.47,166.19,5.65,162.5,169.71,164.94,174.38,12.32,171.81,170.03
58,172.15,161.87,4.33,161.25,165.04,161.94,172.22,9.7,176.09,168.33
59,169.32,175.62,3.88,159.94,159.96,158.13,171.92,7.82,178.99,167.72
60,170.01,177.32,2.78,159.46,154.89,155.96,173.22,6.73,179.73,166.44
61,168.58,175.59,2.39,160.09,151.42,154.54,175.82,5.36,179.17,166.69
62,164.37,177.39,1.22,161.68,147.52,149.98,174.05,4.73,178.88,168.59
63,162.94,179.34,0.87,163.45,145.42,145.61,172.62,4.78,178.79,169.62
64,159.73,178.07,0.58,166.07,144.9,140.96,166.17,5.7,179.42,171.07
65,159.21,176.17,0.02,167.91,142.99,138.87,160.29,5.57,179.18,171.9
66,160.4,171.91,1.69,166.64,135.55,141.34,174.37,5.46,176.93,169.46
67,161.11,167.8,3.85,169.33,145.61,142.58,179.38,5.44,176.24,168.83
68,159.0,168.38,3.66,176.83,161.37,144.26,178.26,6.18,174.45,166.45
69,157.32,169.27,4.26,179.51,167.53,144.53,177.88,8.02,172.71,164.88
70,156.65,171.2,6.45,179.28,168.98,144.09,173.64,8.38,168.62,162.17
71,155.7,174.67,9.69,175.95,166.21,142.38,170.23,10.03,165.05,159.89
72,151.88,178.3,11.5,173.36,161.73,141.33,168.6,11.1,162.03,157.72
73,151.06,179.77,13.2,172.02,160.58,143.52,172.33,12.44,160.53,157.16
74,151.31,179.93,13.63,173.66,163.86,149.69,170.85,13.4,161.37,158.38
75,152.05,177.31,12.69,175.22,167.52,155.93,169.64,13.28,162.69,161.49
