frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
36,74.74,174.19,95.31,164.59,168.8,100.88,178.35,117.14,167.15,174.38,
37,81.49,171.02,104.79,167.53,174.89,109.66,178.36,126.11,169.66,171.12,
38,88.43,165.91,114.75,168.94,177.65,115.09,179.4,130.77,173.37,171.11,
39,113.11,163.24,140.95,171.34,179.41,119.18,178.92,134.37,176.68,177.47,
40,93.39,154.52,152.17,173.71,179.16,119.46,178.83,133,176.5,174.99,
41,136.99,128.52,163.9,178.43,177.13,121.5,179.79,132.77,175.68,173.81,
42,174.01,144.57,167.22,179.12,176.88,118.68,178.98,127.92,175.27,176.11,
43,166.18,137.24,176.13,179.72,178,121.11,179.08,128.36,174.33,175.46,
44,178.65,174.16,174.68,178.94,178.37,123.4,170.24,132.53,174.61,176.53,
45,162.3,179.06,174.27,179.05,179.48,122.25,169.45,131.3,175.16,176.42,
46,165.31,173.96,173.02,178.69,178.37,114.03,173.67,126.59,174.98,175.39,
47,128.77,166.07,172.84,177.55,175.14,92.29,174.98,107.99,173.63,169.77,
48,93.13,175.83,83.1,174.39,170.21,61.22,177.78,73.82,172.09,166.52,
49,71.31,174.11,63.4,167.09,163.05,178.21,178.95,6.04,175.31,162.47,
50,75.32,152.78,45.71,163.72,157.09,10.73,137.15,30.97,169.59,159.84,
51,147.6,149.91,30.71,159.72,150.63,30.21,168.32,35.07,166.05,156.19,
52,115.86,135.16,6.36,157.51,146.84,28.04,171.87,24.58,164.9,156.03,
53,112.05,136.42,1.85,155.01,143.02,44.82,171.28,17,163.39,154.26,
54,102.83,140.3,0.77,153.27,144.28,45.14,175.4,7.68,159.25,148.11,
55,103.57,129.54,1.25,152.44,148.42,56.98,160.32,0.71,157.41,143.74,
56,101.26,127.67,2.06,153.01,152.56,41.3,178.75,3.71,157.93,143.07,
57,99.32,124.44,1.96,152.63,155.31,46.33,166.49,3.95,158.73,142.78,
58,102.52,127.63,2.31,152.31,158.43,49.17,159.37,5.69,159.78,145.38,
59,101.54,128.5,3.44,154.07,161.58,45.8,160.36,6.71,160.75,146.58,
60,103.04,135.4,7.17,158.42,164.61,35.36,164.79,4.91,164.38,149.83,
61,104.11,139.13,9.26,159.97,166.09,25,175.53,8.27,166.7,151.88,
62,105.73,140.66,10.22,161.78,165.81,23.79,172.72,10.25,170.07,155.13,
63,103.31,136.65,11.59,163.52,166.4,22.11,174.4,11.1,171.93,155.81,
64,105.84,142.05,12.46,165.27,166.9,19.59,175.87,10.87,172.07,154.04,
65,110.32,147.88,13.14,167.19,167.88,30.55,167.11,8.41,173.93,154.06,
66,116.17,156.68,13.53,170.08,169.24,69.24,137.77,3.25,174.15,151.86,
67,123.69,161.26,11.01,170.78,169.23,82.49,159.15,3.05,170.27,144.96,
68,129.03,160.93,9.61,171.97,169.94,166.52,177.29,0.34,168.89,145.27,
69,134.04,161.7,8.48,174.16,172.59,158.96,160.1,0.04,168.46,147.44,
70,137.84,162.84,6.89,173.2,172.49,164.1,169.7,0.7,162.55,148.35,
71,140.47,163.8,5.76,173.17,173.1,162.98,175.87,2.37,160.4,152.52,
72,145.54,172.51,4.82,176.22,175.71,163.42,180,3.15,161.3,159.49,
73,147,170.59,4.3,178.2,176.44,162.37,178.3,4.29,163,166.72,
