frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
47,177.68,165.84,18.82,171.47,173.07,58.75,174.98,39.29,175.66,155.16,
48,173.41,165.96,15.58,174.63,169.01,44.69,178.71,25.67,174.95,156.4,
49,167.89,168.85,12.99,178.18,165.54,34.09,178.62,12.01,175.43,157.09,
50,170.49,170.91,14.47,179.36,166.54,37.78,179.47,9.57,176.61,158.49,
51,162.01,165.72,8.63,179.01,172.58,36.35,179.83,5.07,178.53,161.78,
52,158.87,168.89,6.61,178.86,171.39,34.36,176.19,0.3,178.84,164.41,
53,157.79,176.06,5.63,176.74,170.5,36.13,170.14,2.69,178.75,168.35,
54,116.21,179.4,5.92,176.6,174.11,39.46,175.41,2.89,179.43,168.28,
55,144.87,175.66,7.01,175.63,175.78,50.08,176.12,2.58,179.31,166.44,
56,147.49,178.93,5.68,174.82,177.04,55.73,170.04,1.59,178.1,161.45,
57,146.72,175.16,5.89,175.12,177.91,61.65,157.65,1.68,175.22,154.75,
58,139.92,168.93,3.17,174.52,174.97,64.81,150.69,3.73,174.91,151.74,
59,140.38,179.94,4.44,170.47,168.87,68.51,176.47,5.65,172.26,146.84,
60,137.89,173.29,4.31,169.23,165.3,69.38,170.49,8.43,170.67,140.76,
61,141.36,176.94,4,170.85,167.29,71.86,165.84,10.22,169.98,140.47,
62,145.1,174.26,3.84,172.38,168.69,78.47,162.18,11.19,171.47,144.66,
63,152.75,175.52,4.13,173.58,168.67,80.18,158.39,10.71,170.76,148.93,
64,150.02,172.89,2.41,174.68,170.01,79.64,156.82,11.7,172.27,157.11,
65,153.77,175.36,2.64,176,171.65,78.72,160.45,10.7,173.07,163.07,
66,154.1,177.26,2.46,176.76,174.89,77.49,162.21,11.08,173.77,166.5,
67,154.32,178.59,2.72,176.85,177.97,78.12,164.69,10.8,174.37,169.41,
68,154.05,179.95,3.54,178.43,178.47,79.65,168.5,9.99,174.93,178.9,
69,152.33,179.42,4.02,179.15,179.46,80.93,171.53,10.07,174.02,178.33,
70,151.06,177.8,4.84,179.94,180,78.79,179.84,8.69,172.41,179.17,
