frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
33,110.72,166.02,103.85,174.11,171.24,117.36,179.8,119.81,179.96,132.9,
34,179.4,167.92,159.44,172.21,170.09,114.05,171.69,121.03,174.31,142.1,
35,32.45,176.29,21.18,171.1,172.42,56.45,172.6,46.54,173.62,148.95,
36,35.56,171.83,10.92,169.37,177.03,44.9,175.36,31.93,170.23,155.87,
37,39.91,169.49,5.51,167.53,179.12,40.16,178.06,25.19,169.07,159.55,
38,89.99,169.81,161.21,166.68,176.92,39.93,178.8,29.99,169.43,163.09,
39,134.39,177.05,163.85,166.81,176.82,122.84,177.68,105.45,167.74,164.9,
40,164.47,162.9,158.92,168.23,177.66,73.89,179.19,64.65,167.88,168.27,
41,167.84,179.26,153.15,170.62,179.9,23.25,178.23,10.05,167.52,169.73,
42,178.71,172.84,146.73,172.86,178.43,23.84,179.1,3.76,164.65,172.4,
43,31.61,154.33,148.34,175.59,178.27,21.32,176.59,2.47,164.08,174.23,
44,53.47,178.22,29.47,177.49,178.18,21.61,177.81,4.05,162.37,176.91,
45,125.55,170.55,72.05,179.14,178.14,24.43,169.79,10.04,163.67,175.08,
46,128.02,171.93,55.32,174.28,172.46,27.62,169.46,15.71,162.8,174.53,
47,148.7,172.12,37.35,169.95,164.97,42.55,171.53,19.17,162.81,172,
48,143.94,173.76,26.53,163.91,155,55.36,148.67,20.58,163.81,170.85,
49,154.68,177.14,16.03,158.84,144.91,81.88,138.54,19.57,165.29,167.88,
50,159.73,171.65,7.83,151.51,131.76,91.53,153.11,15.21,164.64,167.25,
51,164.21,173.31,4.29,149.46,132.06,75.66,167.5,15.68,166.37,166.51,
52,164.66,165.03,3.05,148.05,130.2,72.12,172.77,8.24,164.3,170.5,
53,163.83,174.28,4.28,148.02,132.39,67.71,167.08,7.34,162.37,173.33,
54,179.58,177.03,2.79,146.8,136.47,67.82,169.98,5.44,162.91,172.67,
55,177.89,174.73,5.14,145.52,142.49,64,154.25,6.71,160.5,176,
56,141.27,177.51,4.64,146.06,147.61,68.43,142.27,7.54,157.99,178.24,
57,158.74,154.89,5.72,146.6,151.3,79.63,139.71,7.62,160.7,174.04,
58,160.42,172.37,4.08,147.92,151.48,92.43,142.99,8.6,166.34,162.54,
59,160.5,173.71,2.72,150.48,151.07,113.17,158.64,11.15,169.81,152.37,
60,168.12,178.41,7.93,151.18,148.57,126.56,165.54,10.78,174.93,135.89,
61,165.48,177.22,9.33,153.17,147.31,131.47,164.38,14.29,179.02,123.67,
62,161.74,177.36,8.82,156.06,146.89,131.29,165.09,16.93,175.71,118.05,
63,156.28,177.72,8.51,160.36,150.1,126.9,163.5,22.32,166.96,109.75,
64,152.13,175.98,7.68,166.59,156.02,126.26,165.51,28.76,165.97,118.97,
65,154.93,179.55,8.22,170.67,156.08,119.75,163.21,34.4,171.82,143.64,
66,158.3,179.81,8.63,173.01,158.39,119.59,164.99,34,169.11,142.4,
67,158.67,179.82,7.19,177.57,159.7,115.98,163.48,35.38,168.27,157.17,
68,162.25,179.49,7.52,177.7,156,115.61,163.66,36.59,173.26,173.01,
69,160.22,178.33,6.22,179.02,160.34,116.55,161.44,34.83,168.09,172.47,
70,163.2,179.69,6.5,174.93,161.94,117.3,164.36,34.72,168.42,176.44,
71,161.64,176.76,6.24,170.74,175.17,115.8,163.95,33.13,177.91,148.42,
72,166.56,178.22,6.5,175.49,160.33,116.85,163.12,34.71,169.01,172.5,
73,166.19,179.49,7.47,176.94,144.51,113.67,157.91,32.88,165.91,163.71,
74,165.19,179.37,6.69,178.9,137.04,112.25,155.39,28.03,160.94,153.24,
75,164.09,175.81,6.55,174.46,131.64,109.01,153.03,25.54,159.18,151.3,
76,161.5,177.64,5.3,172.54,135.3,110.81,158.02,22.1,160.79,151.78,
77,161.6,179.33,4.84,171.92,143.86,98.91,154.45,20.96,164.74,155.3,
78,157.93,178.21,1.5,172.05,152.44,79.03,156.25,21.07,169.81,158.95,
79,157.64,175.6,0.24,169.81,152.82,71.44,155.76,19.5,172.65,162.73,
80,159.87,173.99,0.75,169,160.79,67.21,164.74,21.38,174.63,165.9,
81,162.17,171.75,1.76,168.17,166.29,63.75,175.39,21.93,174.25,166.26,
82,162.82,171.51,2.52,167.8,171.5,69.54,169.96,24.38,174,165.17,
