frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
47,122.86,168.69,56.67,158.99,158.33,26.93,170.11,8.03,159.96,170.18,
48,140.9,179.65,37.43,157.35,155.95,34.85,173.51,13.19,161.36,167.29,
49,151.33,178.49,22.96,151.88,147.47,51.92,166.19,14.64,163.43,164.67,
50,158.53,179.13,12.88,149.64,141.2,64.12,149.4,11.11,163.02,164.49,
51,163.93,175.88,6.56,144.97,134.98,65.39,170.57,9.39,161.57,166.49,
52,165.74,176.12,4.84,141.61,132.32,54.51,169.51,11.2,162.94,168,
53,166.5,170.98,3.14,142.44,134.8,52.43,174.06,8.18,164.06,170.07,
54,170.63,178.11,2.76,140.03,138.65,50.44,175.47,7.65,161.99,173.63,
55,178.73,174.74,3.46,140.16,142.43,50.39,174.01,4.79,159.16,178.14,
56,167.82,172.44,1.37,143.85,146.92,61.23,176,4.69,159.12,177.15,
57,169.56,173.68,0.71,147.07,151.44,71.65,166.55,3.6,160.7,175.38,
58,169.33,174.35,1.86,146.78,151.67,89.73,143.28,5.18,164.64,169.18,
59,165.7,178.86,6.57,147.74,152.45,109.26,160.59,7.8,170.42,158.56,
60,167.06,176.08,9.74,150.22,152.17,121.73,167.46,8.18,175.69,148.15,
61,162.57,179.06,11.38,151.3,150.99,129.16,169.13,10.68,178.71,135.72,
62,162.4,175.4,13.04,152.58,150.87,133.29,167.84,14.59,170.28,121.59,
63,158.91,178.43,13.59,157.23,152.95,131.55,168.06,20.57,163.58,117,
64,151.54,173.69,12.89,160.08,153.78,127.66,168.28,26.99,162.11,123.77,
65,147.87,169.38,12.78,163.59,151.21,124.44,163.6,33.57,165.72,145.33,
66,143.87,165.94,10.07,171.08,162.4,125.18,164.42,33.67,166.25,146.14,
67,152.53,172.72,10.8,173.63,163.06,123.27,164.79,34.03,164.25,152.5,
68,164.26,179.64,12.36,178.57,163.49,120.59,165.76,37.14,164.78,159.92,
69,162.49,179.67,9.49,177.03,166.53,120.73,164.39,37.34,166.22,168.07,
70,165.91,178.63,9.43,175.58,166.56,123.32,168.79,36.66,168.54,174.18,
71,168.41,178.45,8.27,172.41,163.52,122.13,166.62,36.27,169.92,178.34,
72,165.41,177.14,6.99,171.12,162.33,123.11,164.12,35.17,168.28,175.11,
73,164.1,179.09,6.73,172.92,156.3,123.24,163.49,34.17,166.92,169.31,
74,165.91,178.04,7.77,178.32,145.46,120.75,161.8,33.56,165.76,159.9,
75,170.56,178.09,8.59,177.14,138.42,122.16,162.42,27.58,163.64,154.02,
76,168.6,178.78,7.06,173.66,138.78,125.88,164.71,19.12,163.45,152.47,
77,164.19,178.25,4.64,173.44,145.31,121.3,174.13,20.14,165.49,152.77,
78,162.49,178.42,2.8,169.7,139.34,104.56,161.64,18.68,168.1,152.63,
79,155.56,177.73,1.15,166.96,130.64,79.77,145.03,15,173.33,158.69,
80,155.56,179.72,1.41,165.62,131.84,70.42,158.27,15.32,177.55,162.02,
81,156.82,174.94,1.11,164.66,140.95,60.07,171.34,16.71,179.89,165.05,
82,160.04,173.56,0.68,163.69,145.2,66.26,175.75,17.9,178.34,166.46,
83,161.27,174.63,0.87,163.72,150.06,65.26,165.27,20.76,177.16,165.81,
